Elapsed Time,Blood Pressure BP,BioRadio Event,
00:00:00,4.2930588722229,0,
00:00:00.004,4.21415138244629,0,
00:00:00.008,4.2930588722229,0,
00:00:00.012,4.2930588722229,0,
00:00:00.016,4.2930588722229,0,
00:00:00.02,4.2930588722229,0,
00:00:00.024,4.2930588722229,0,
00:00:00.028,4.21415138244629,0,
00:00:00.032,4.21415138244629,0,
00:00:00.036,4.21415138244629,0,
00:00:00.04,4.21415138244629,0,
00:00:00.044,4.21415138244629,0,
00:00:00.048,4.21415138244629,0,
00:00:00.052,4.21415138244629,0,
00:00:00.056,4.21415138244629,0,
00:00:00.06,4.13524389266968,0,
00:00:00.064,4.21415138244629,0,
00:00:00.068,4.21415138244629,0,
00:00:00.072,4.21415138244629,0,
00:00:00.076,4.21415138244629,0,
00:00:00.08,4.21415138244629,0,
00:00:00.084,4.21415138244629,0,
00:00:00.088,4.21415138244629,0,
00:00:00.092,4.21415138244629,0,
00:00:00.096,4.21415138244629,0,
00:00:00.1,4.2930588722229,0,
00:00:00.104,4.21415138244629,0,
00:00:00.108,4.13524389266968,0,
00:00:00.112,4.21415138244629,0,
00:00:00.116,4.21415138244629,0,
00:00:00.12,4.21415138244629,0,
00:00:00.124,4.21415138244629,0,
00:00:00.128,4.2930588722229,0,
00:00:00.132,4.21415138244629,0,
00:00:00.136,4.2930588722229,0,
00:00:00.14,4.2930588722229,0,
00:00:00.144,4.2930588722229,0,
00:00:00.148,4.2930588722229,0,
00:00:00.152,4.2930588722229,0,
00:00:00.156,4.21415138244629,0,
00:00:00.16,4.2930588722229,0,
00:00:00.164,4.21415138244629,0,
00:00:00.168,4.2930588722229,0,
00:00:00.172,4.2930588722229,0,
00:00:00.176,4.2930588722229,0,
00:00:00.18,4.2930588722229,0,
00:00:00.184,4.2930588722229,0,
00:00:00.188,4.2930588722229,0,
00:00:00.192,4.2930588722229,0,
00:00:00.196,4.2930588722229,0,
00:00:00.2,4.2930588722229,0,
00:00:00.204,4.2930588722229,0,
00:00:00.208,4.2930588722229,0,
00:00:00.212,4.21415138244629,0,
00:00:00.216,4.2930588722229,0,
00:00:00.22,4.21415138244629,0,
00:00:00.224,4.21415138244629,0,
00:00:00.228,4.2930588722229,0,
00:00:00.232,4.21415138244629,0,
00:00:00.236,4.21415138244629,0,
00:00:00.24,4.21415138244629,0,
00:00:00.244,4.13524389266968,0,
00:00:00.248,4.13524389266968,0,
00:00:00.252,4.2930588722229,0,
00:00:00.256,4.21415138244629,0,
00:00:00.26,4.21415138244629,0,
00:00:00.264,4.21415138244629,0,
00:00:00.268,4.21415138244629,0,
00:00:00.272,4.13524389266968,0,
00:00:00.276,4.13524389266968,0,
00:00:00.28,4.13524389266968,0,
00:00:00.284,4.13524389266968,0,
00:00:00.288,4.05633640289307,0,
00:00:00.292,4.13524389266968,0,
00:00:00.296,4.13524389266968,0,
00:00:00.3,4.13524389266968,0,
00:00:00.304,4.05633640289307,0,
00:00:00.308,4.13524389266968,0,
00:00:00.312,4.21415138244629,0,
00:00:00.316,4.21415138244629,0,
00:00:00.32,4.13524389266968,0,
00:00:00.324,4.13524389266968,0,
00:00:00.328,4.21415138244629,0,
00:00:00.332,4.13524389266968,0,
00:00:00.336,4.21415138244629,0,
00:00:00.34,4.21415138244629,0,
00:00:00.344,4.21415138244629,0,
00:00:00.348,4.21415138244629,0,
00:00:00.352,4.13524389266968,0,
00:00:00.356,4.21415138244629,0,
00:00:00.36,4.21415138244629,0,
00:00:00.364,4.21415138244629,0,
00:00:00.368,4.21415138244629,0,
00:00:00.372,4.21415138244629,0,
00:00:00.376,4.21415138244629,0,
00:00:00.38,4.2930588722229,0,
00:00:00.384,4.21415138244629,0,
00:00:00.388,4.2930588722229,0,
00:00:00.392,4.21415138244629,0,
00:00:00.396,4.13524389266968,0,
00:00:00.4,4.13524389266968,0,
00:00:00.404,4.21415138244629,0,
00:00:00.408,4.13524389266968,0,
00:00:00.412,4.21415138244629,0,
00:00:00.416,4.21415138244629,0,
00:00:00.42,4.21415138244629,0,
00:00:00.424,4.2930588722229,0,
00:00:00.428,4.21415138244629,0,
00:00:00.432,4.21415138244629,0,
00:00:00.436,4.21415138244629,0,
00:00:00.44,4.13524389266968,0,
00:00:00.444,4.13524389266968,0,
00:00:00.448,4.13524389266968,0,
00:00:00.452,4.13524389266968,0,
00:00:00.456,4.13524389266968,0,
00:00:00.46,4.13524389266968,0,
00:00:00.464,4.13524389266968,0,
00:00:00.468,4.13524389266968,0,
00:00:00.472,4.13524389266968,0,
00:00:00.476,4.13524389266968,0,
00:00:00.48,4.05633640289307,0,
00:00:00.484,4.13524389266968,0,
00:00:00.488,4.13524389266968,0,
00:00:00.492,4.13524389266968,0,
00:00:00.496,4.13524389266968,0,
