Elapsed Time,Blood Pressure BP,BioRadio Event,
00:00:00,4.37196636199951,0,
00:00:00.004,4.45087337493896,0,
00:00:00.008,4.37196636199951,0,
00:00:00.012,4.45087337493896,0,
00:00:00.016,4.37196636199951,0,
00:00:00.02,4.45087337493896,0,
00:00:00.024,4.37196636199951,0,
00:00:00.028,4.37196636199951,0,
00:00:00.032,4.37196636199951,0,
00:00:00.036,4.37196636199951,0,
00:00:00.04,4.45087337493896,0,
00:00:00.044,4.45087337493896,0,
00:00:00.048,4.37196636199951,0,
00:00:00.052,4.45087337493896,0,
00:00:00.056,4.37196636199951,0,
00:00:00.06,4.45087337493896,0,
00:00:00.064,4.37196636199951,0,
00:00:00.068,4.37196636199951,0,
00:00:00.072,4.37196636199951,0,
00:00:00.076,4.45087337493896,0,
00:00:00.08,4.37196636199951,0,
00:00:00.084,4.37196636199951,0,
00:00:00.088,4.37196636199951,0,
00:00:00.092,4.37196636199951,0,
00:00:00.096,4.45087337493896,0,
00:00:00.1,4.37196636199951,0,
00:00:00.104,4.37196636199951,0,
00:00:00.108,4.37196636199951,0,
00:00:00.112,4.45087337493896,0,
00:00:00.116,4.37196636199951,0,
00:00:00.12,4.37196636199951,0,
00:00:00.124,4.45087337493896,0,
00:00:00.128,4.45087337493896,0,
00:00:00.132,4.45087337493896,0,
00:00:00.136,4.45087337493896,0,
00:00:00.14,4.45087337493896,0,
00:00:00.144,4.37196636199951,0,
00:00:00.148,4.37196636199951,0,
00:00:00.152,4.2930588722229,0,
00:00:00.156,4.37196636199951,0,
00:00:00.16,4.37196636199951,0,
00:00:00.164,4.37196636199951,0,
00:00:00.168,4.37196636199951,0,
00:00:00.172,4.2930588722229,0,
00:00:00.176,4.2930588722229,0,
00:00:00.18,4.37196636199951,0,
00:00:00.184,4.37196636199951,0,
00:00:00.188,4.37196636199951,0,
00:00:00.192,4.37196636199951,0,
00:00:00.196,4.37196636199951,0,
00:00:00.2,4.37196636199951,0,
00:00:00.204,4.37196636199951,0,
00:00:00.208,4.37196636199951,0,
00:00:00.212,4.37196636199951,0,
00:00:00.216,4.37196636199951,0,
00:00:00.22,4.2930588722229,0,
00:00:00.224,4.37196636199951,0,
00:00:00.228,4.2930588722229,0,
00:00:00.232,4.37196636199951,0,
00:00:00.236,4.2930588722229,0,
00:00:00.24,4.37196636199951,0,
00:00:00.244,4.2930588722229,0,
00:00:00.248,4.2930588722229,0,
00:00:00.252,4.37196636199951,0,
00:00:00.256,4.37196636199951,0,
00:00:00.26,4.37196636199951,0,
00:00:00.264,4.37196636199951,0,
00:00:00.268,4.37196636199951,0,
00:00:00.272,4.37196636199951,0,
00:00:00.276,4.37196636199951,0,
00:00:00.28,4.37196636199951,0,
00:00:00.284,4.2930588722229,0,
00:00:00.288,4.37196636199951,0,
00:00:00.292,4.37196636199951,0,
00:00:00.296,4.2930588722229,0,
00:00:00.3,4.2930588722229,0,
00:00:00.304,4.2930588722229,0,
00:00:00.308,4.37196636199951,0,
00:00:00.312,4.37196636199951,0,
00:00:00.316,4.37196636199951,0,
00:00:00.32,4.2930588722229,0,
00:00:00.324,4.37196636199951,0,
00:00:00.328,4.2930588722229,0,
00:00:00.332,4.37196636199951,0,
00:00:00.336,4.2930588722229,0,
00:00:00.34,4.21415138244629,0,
00:00:00.344,4.2930588722229,0,
00:00:00.348,4.2930588722229,0,
00:00:00.352,4.2930588722229,0,
00:00:00.356,4.2930588722229,0,
00:00:00.36,4.21415138244629,0,
00:00:00.364,4.21415138244629,0,
00:00:00.368,4.2930588722229,0,
00:00:00.372,4.2930588722229,0,
00:00:00.376,4.2930588722229,0,
00:00:00.38,4.2930588722229,0,
00:00:00.384,4.2930588722229,0,
00:00:00.388,4.2930588722229,0,
00:00:00.392,4.2930588722229,0,
00:00:00.396,4.2930588722229,0,
00:00:00.4,4.2930588722229,0,
00:00:00.404,4.2930588722229,0,
00:00:00.408,4.21415138244629,0,
00:00:00.412,4.21415138244629,0,
00:00:00.416,4.21415138244629,0,
00:00:00.42,4.2930588722229,0,
00:00:00.424,4.2930588722229,0,
00:00:00.428,4.21415138244629,0,
00:00:00.432,4.2930588722229,0,
00:00:00.436,4.2930588722229,0,
00:00:00.44,4.37196636199951,0,
00:00:00.444,4.2930588722229,0,
00:00:00.448,4.2930588722229,0,
00:00:00.452,4.2930588722229,0,
00:00:00.456,4.2930588722229,0,
00:00:00.46,4.21415138244629,0,
00:00:00.464,4.2930588722229,0,
00:00:00.468,4.2930588722229,0,
00:00:00.472,4.37196636199951,0,
00:00:00.476,4.21415138244629,0,
00:00:00.48,4.2930588722229,0,
00:00:00.484,4.21415138244629,0,
00:00:00.488,4.2930588722229,0,
00:00:00.492,4.2930588722229,0,
00:00:00.496,4.2930588722229,0,
00:00:00.5,4.2930588722229,0,
00:00:00.504,4.2930588722229,0,
00:00:00.508,4.2930588722229,0,
00:00:00.512,4.2930588722229,0,
00:00:00.516,4.2930588722229,0,
00:00:00.52,4.2930588722229,0,
00:00:00.524,4.2930588722229,0,
00:00:00.528,4.2930588722229,0,
00:00:00.532,4.2930588722229,0,
00:00:00.536,4.2930588722229,0,
00:00:00.54,4.2930588722229,0,
00:00:00.544,4.37196636199951,0,
00:00:00.548,4.2930588722229,0,
00:00:00.552,4.2930588722229,0,
00:00:00.556,4.2930588722229,0,
00:00:00.56,4.2930588722229,0,
00:00:00.564,4.21415138244629,0,
00:00:00.568,4.2930588722229,0,
00:00:00.572,4.37196636199951,0,
00:00:00.576,4.2930588722229,0,
00:00:00.58,4.2930588722229,0,
00:00:00.584,4.2930588722229,0,
00:00:00.588,4.2930588722229,0,
00:00:00.592,4.21415138244629,0,
00:00:00.596,4.2930588722229,0,
00:00:00.6,4.2930588722229,0,
00:00:00.604,4.2930588722229,0,
00:00:00.608,4.2930588722229,0,
00:00:00.612,4.2930588722229,0,
00:00:00.616,4.21415138244629,0,
00:00:00.62,4.21415138244629,0,
00:00:00.624,4.2930588722229,0,
00:00:00.628,4.21415138244629,0,
00:00:00.632,4.2930588722229,0,
00:00:00.636,4.21415138244629,0,
00:00:00.64,4.2930588722229,0,
00:00:00.644,4.2930588722229,0,
00:00:00.648,4.2930588722229,0,
00:00:00.652,4.21415138244629,0,
00:00:00.656,4.21415138244629,0,
00:00:00.66,4.2930588722229,0,
00:00:00.664,4.21415138244629,0,
00:00:00.668,4.2930588722229,0,
00:00:00.672,4.21415138244629,0,
00:00:00.676,4.21415138244629,0,
00:00:00.68,4.2930588722229,0,
00:00:00.684,4.2930588722229,0,
00:00:00.688,4.2930588722229,0,
00:00:00.692,4.2930588722229,0,
00:00:00.696,4.21415138244629,0,
00:00:00.7,4.13524389266968,0,
00:00:00.704,4.13524389266968,0,
00:00:00.708,4.21415138244629,0,
00:00:00.712,4.21415138244629,0,
00:00:00.716,4.21415138244629,0,
00:00:00.72,4.21415138244629,0,
00:00:00.724,4.21415138244629,0,
00:00:00.728,4.21415138244629,0,
00:00:00.732,4.21415138244629,0,
00:00:00.736,4.21415138244629,0,
00:00:00.74,4.21415138244629,0,
00:00:00.744,4.21415138244629,0,
00:00:00.748,4.21415138244629,0,
00:00:00.752,4.21415138244629,0,
00:00:00.756,4.2930588722229,0,
00:00:00.76,4.21415138244629,0,
00:00:00.764,4.21415138244629,0,
00:00:00.768,4.21415138244629,0,
00:00:00.772,4.21415138244629,0,
00:00:00.776,4.21415138244629,0,
00:00:00.78,4.13524389266968,0,
00:00:00.784,4.21415138244629,0,
00:00:00.788,4.13524389266968,0,
00:00:00.792,4.13524389266968,0,
00:00:00.796,4.21415138244629,0,
00:00:00.8,4.13524389266968,0,
00:00:00.804,4.2930588722229,0,
00:00:00.808,4.21415138244629,0,
00:00:00.812,4.21415138244629,0,
00:00:00.816,4.21415138244629,0,
00:00:00.82,4.21415138244629,0,
00:00:00.824,4.13524389266968,0,
00:00:00.828,4.13524389266968,0,
00:00:00.832,4.21415138244629,0,
00:00:00.836,4.21415138244629,0,
00:00:00.84,4.13524389266968,0,
00:00:00.844,4.21415138244629,0,
00:00:00.848,4.21415138244629,0,
00:00:00.852,4.21415138244629,0,
00:00:00.856,4.21415138244629,0,
00:00:00.86,4.13524389266968,0,
00:00:00.864,4.13524389266968,0,
00:00:00.868,4.13524389266968,0,
00:00:00.872,4.13524389266968,0,
00:00:00.876,4.21415138244629,0,
00:00:00.88,4.21415138244629,0,
00:00:00.884,4.13524389266968,0,
